Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Category,Years_of_Operation
2,FDV11,173.6054,700.4216,1,0.081794766,9.1,1999,9,0,1,1,1,14
2,FDG20,176.0028,1239.7196,6,0.125942816,15.5,2002,7,1,2,1,1,11
1,NCH55,127.902,2150.534,9,0.0401677177778,16.35,2007,2,1,2,1,2,6
2,FDV34,75.2038,517.3266,13,0.011472001,10.695,2009,3,2,1,2,1,4
0,FDT44,117.2466,2239.0854,6,0.103146658,16.6,1999,9,0,1,1,1,14
2,FDG35,173.8738,347.5476,15,0.012327847,21.2,1985,4,0,2,0,1,28
2,FDG08,170.8764,2233.0932,6,0.166032929,13.15,2009,3,2,1,2,1,4
2,FDX52,194.982,3089.312,5,0.04224015,11.5,2007,2,1,2,1,1,6
1,NCH54,160.792,3675.216,9,0.072317217,13.5,1985,5,2,1,3,2,28
2,FDU24,94.312,2516.724,0,0.139484292,6.78,1985,5,2,1,3,1,28
2,FDW03,106.1306,2090.612,10,0.024536636,5.63,2004,6,1,2,1,1,9
2,FDV01,153.4314,1861.5768,3,0.085296625,19.2,2009,3,2,1,2,1,4
0,FDQ39,189.9846,6114.7072,10,0.080649685,14.8,1985,5,2,1,3,1,28
0,FDA16,219.4456,3094.6384,5,0.0339781132857,6.695,1997,8,0,2,1,1,16
0,FDO12,194.4452,5089.3752,0,0.054930533,15.75,1997,8,0,2,1,1,16
0,FDM44,103.899,1960.781,6,0.031097948,12.5,1999,9,0,1,1,1,14
0,FDT03,185.2608,183.7608,10,0.016735879,21.25,1998,0,2,2,0,1,15
1,NCQ18,99.67,2596.62,9,0.134418705,15.75,1985,5,2,1,3,2,28
1,NCL18,195.5136,1749.7224,9,0.168266556,18.85,2009,3,2,1,2,2,4
1,NCJ06,120.6782,1310.9602,9,0.034646067,20.1,2004,6,1,2,1,2,9
1,NCQ05,150.1708,2708.4744,8,0.021639678,11.395,1999,9,0,1,1,2,14
0,FDS35,64.6826,1097.9042,1,0.11144608,9.3,2002,7,1,2,1,1,11
1,NCI18,222.3746,5609.365,9,0.013956116,18.35,1985,5,2,1,3,2,28
1,NCO55,108.1938,428.7752,11,0.152377658,12.8,1998,0,2,2,0,2,15
0,FDW24,47.5034,534.6374,0,0.037465846,6.8,1987,1,2,0,1,1,26
1,NCS05,133.7942,1722.4246,8,0.020876485,11.5,1985,5,2,1,3,2,28
2,FDO48,220.3456,1989.4104,0,0.0268952,15.0,2002,7,1,2,1,1,11
2,FDT35,167.6816,1845.5976,1,0.081916124,19.85,2007,2,1,2,1,1,6
0,DRN11,144.6444,2467.4548,7,0.163233667,7.85,1999,9,0,1,1,0,14
2,FDY57,96.9752,1725.7536,13,0.121748174,20.2,2009,3,2,1,2,1,4
0,DRE27,98.0726,1761.7068,4,0.132939639,11.85,2002,7,1,2,1,0,11
2,FDM24,152.8366,2871.5954,0,0.079327367,6.135,1997,8,0,2,1,1,16
0,FDX09,177.737,2117.244,13,0.065194971,9.0,1987,1,2,0,1,1,26
0,FDY45,255.1356,3815.034,13,0.026248606,17.5,2009,3,2,1,2,1,4
0,FDF41,246.346,739.038,5,0.131921819,12.15,2007,2,1,2,1,1,6
2,FDG05,155.263,625.852,5,0.0879211112857,11.0,1999,9,0,1,1,1,14
0,FDF05,261.691,4207.856,5,0.026865809,17.5,2004,6,1,2,1,1,9
2,FDU19,172.0422,4828.3816,6,0.046544984,8.77,1985,5,2,1,3,1,28
0,DRH39,75.867,2450.144,4,0.092241348,20.7,1985,5,2,1,3,0,28
0,FDP57,103.799,1135.189,13,0.052740763,17.5,2007,2,1,2,1,1,6
0,FDE58,119.8124,1659.1736,13,0.0521263021667,18.5,1985,5,2,1,3,1,28
0,DRD15,233.6642,3950.1914,4,0.056748659,10.6,1987,1,2,0,1,0,26
0,FDJ52,161.3578,1123.2046,5,0.017822936,7.145,2002,7,1,2,1,1,11
0,FDS01,175.9686,5866.3638,3,0.017659068,11.6,1985,5,2,1,3,1,28
2,FDZ47,97.2042,1686.4714,0,0.07929647,20.7,1997,8,0,2,1,1,16
2,FDG35,173.5738,1216.4166,15,0.007006883,21.2,1985,5,2,1,3,1,28
0,FDY45,252.6356,2543.356,13,0.026195131,17.5,2002,7,1,2,1,1,11
2,FDY04,161.921,2120.573,5,0.042542484,17.7,1999,9,0,1,1,1,14
2,FDY47,131.031,1038.648,1,0.054474158,8.6,2004,6,1,2,1,1,9
2,FDE28,228.4668,3916.2356,5,0.1562628355,9.5,1999,9,0,1,1,1,14
2,FDJ27,101.5674,1629.8784,10,0.122372504,17.7,2009,3,2,1,2,1,4
0,FDH58,116.8834,2649.2182,13,0.037148619,12.3,2007,2,1,2,1,1,6
1,NCV42,111.0228,221.0456,9,0.052593952,6.26,1998,0,2,2,0,2,15
1,NCQ54,167.6474,3874.2902,9,0.012593467,17.7,2009,3,2,1,2,2,4
0,FDL44,162.8894,647.1576,6,0.012325122,18.25,2009,3,2,1,2,1,4
0,FDY50,89.7172,1605.9096,4,0.131489269,5.8,2009,3,2,1,2,1,4
2,FDR59,262.7594,7064.8038,1,0.064224789,14.5,2007,2,1,2,1,1,6
0,FDH35,162.5526,986.7156,15,0.060589424,18.25,2007,2,1,2,1,1,6
0,FDX08,179.3318,1263.0226,6,0.022649893,12.85,2002,7,1,2,1,1,11
0,FDL20,111.9886,1445.4518,6,0.128390273,17.1,2004,6,1,2,1,1,9
0,FDB27,196.8768,1182.4608,4,0.055476238,7.575,1999,9,0,1,1,1,14
0,FDA56,120.8414,2071.3038,6,0.008757492,9.21,1987,1,2,0,1,1,26
0,FDV39,196.6426,5141.3076,10,0.007273831,11.3,1987,1,2,0,1,1,26
0,FDU38,190.6504,575.2512,4,0.144534212,10.8,1985,4,0,2,0,1,28
2,FDT55,157.7946,1104.5622,6,0.043743689,13.6,2002,7,1,2,1,1,11
2,FDS24,87.2514,1505.3738,0,0.062477955,20.85,2009,3,2,1,2,1,4
2,FDS15,106.3596,2912.2092,10,0.078060601,9.195,1997,8,0,2,1,1,16
0,FDF05,261.291,5522.811,5,0.026740767,17.5,1985,5,2,1,3,1,28
0,DRP47,252.9382,2775.7202,7,0.140821917,15.75,1999,9,0,1,1,0,14
2,FDA25,101.999,619.194,3,0.068403271,16.5,2009,3,2,1,2,1,4
0,FDA19,126.6994,256.9988,6,0.059807933375,7.52,1985,4,0,2,0,1,28
1,NCM26,154.634,2297.01,11,0.02312394,20.5,1987,1,2,0,1,2,26
2,FDS46,118.1782,2621.9204,13,0.047449835,17.6,2009,3,2,1,2,1,4
0,DRH15,42.7428,790.9704,4,0.110359004,8.775,2009,3,2,1,2,0,4
1,NCR05,197.5084,2976.126,8,0.054620504,10.1,2004,6,1,2,1,2,9
1,NCY17,44.1086,1115.215,8,0.163222443571,18.2,2002,7,1,2,1,2,11
2,FDZ01,103.099,309.597,3,0.009051307,8.975,1987,1,2,0,1,1,26
2,FDP31,65.7168,2237.088,6,0.160722863,21.1,1985,5,2,1,3,1,28
0,FDE57,141.0154,2694.4926,6,0.03625493,9.6,1987,1,2,0,1,1,26
0,FDZ44,116.0808,234.3616,6,0.064824502,8.185,1998,0,2,2,0,1,15
1,NCP53,236.6906,3089.9778,8,0.033024328,14.75,2009,3,2,1,2,2,4
1,NCA06,37.219,476.047,9,0.143574191,20.5,2002,7,1,2,1,2,11
2,FDP22,51.3666,1076.5986,13,0.099333217,14.65,2002,7,1,2,1,1,11
0,FDW37,90.9488,633.8416,3,0.12475207,19.2,2007,2,1,2,1,1,6
1,NCS30,127.3652,1549.9824,9,0.093170838,5.945,1999,9,0,1,1,2,14
2,FDB40,144.2102,4082.6856,4,0.007538459,17.5,2004,6,1,2,1,1,9
2,FDC51,122.873,3448.844,4,0.009676286,10.895,2007,2,1,2,1,1,6
0,FDC11,89.7172,1159.8236,15,0.141792841,20.5,1997,8,0,2,1,1,16
2,FDC59,63.8168,958.752,15,0.05436436,16.7,1985,5,2,1,3,1,28
2,FDE14,99.47,299.61,3,0.031573246,13.65,2009,3,2,1,2,1,4
1,NCT41,150.6024,2428.8384,8,0.055943697,15.7,1987,1,2,0,1,2,26
2,FDP52,229.201,3215.814,5,0.078331293,18.7,2004,6,1,2,1,1,9
2,DRA24,163.8868,327.5736,14,0.066831682,19.35,1998,0,2,2,0,0,15
2,FDC40,79.3986,856.8846,4,0.065165046,16.0,1999,9,0,1,1,1,14
1,NCA42,159.4604,3169.208,9,0.0313220698571,6.965,1987,1,2,0,1,2,26
2,FDT27,233.9616,1406.1696,10,0.069728296,11.395,2002,7,1,2,1,1,11
1,NCW54,56.9588,744.3644,9,0.09660879,7.5,2002,7,1,2,1,2,11
2,DRB13,189.253,3605.307,14,0.007038478,6.115,1987,1,2,0,1,0,26
2,FDY02,264.091,262.991,4,0.153456703,8.945,1985,4,0,2,0,1,28
2,FDS59,110.657,2966.139,1,0.043982464,14.8,2002,7,1,2,1,1,11
0,FDR49,46.1376,383.5008,3,0.139202085,8.71,2004,6,1,2,1,1,9
2,FDY40,50.9692,394.1536,5,0.086184647,15.5,2009,3,2,1,2,1,4
2,FDL48,48.7034,534.6374,0,0.082250863,19.35,2004,6,1,2,1,1,9
0,DRI01,173.1422,5000.8238,14,0.034286109,7.97,1985,5,2,1,3,0,28
0,FDZ52,111.8886,1667.829,5,0.100482186,19.2,2009,3,2,1,2,1,4
2,FDK32,152.4682,2439.4912,6,0.049051717,16.25,1999,9,0,1,1,1,14
0,FDK51,265.1884,5034.7796,4,0.005230786,19.85,1987,1,2,0,1,1,26
2,FDP28,259.6936,2087.9488,5,0.08062523,13.65,2004,6,1,2,1,1,9
0,DRZ24,120.844,2157.192,14,0.081787519,7.535,1997,8,0,2,1,0,16
0,FDG04,185.1898,374.1796,5,0.010615026,13.1,1985,4,0,2,0,1,28
0,FDF58,64.551,1201.769,13,0.009534758,13.3,1985,5,2,1,3,1,28
2,FDI21,63.2168,1725.7536,13,0.056602818,5.59,1997,8,0,2,1,1,16
2,FDZ43,240.4512,7028.1848,6,0.057047756,11.0,2004,6,1,2,1,1,9
0,FDI57,195.0768,1970.768,12,0.05410964,19.85,1999,9,0,1,1,1,14
0,FDV03,153.6314,5274.4676,10,0.058209079,17.6,2002,7,1,2,1,1,11
2,FDT12,224.4062,225.7062,0,0.083056555,6.215,1998,0,2,2,0,1,15
2,FDF29,128.831,1817.634,5,0.020015391,15.1,2009,3,2,1,2,1,4
0,FDU02,230.6352,5725.88,4,0.102426197,13.35,1987,1,2,0,1,1,26
2,FDD23,186.5898,5238.5144,15,0.048761223,9.5,1999,9,0,1,1,1,14
2,FDN04,179.2344,2141.2128,5,0.0141024281429,11.8,2004,6,1,2,1,1,9
0,FDG29,40.3454,796.9626,5,0.056281276,17.6,2004,6,1,2,1,1,9
0,FDK51,266.6884,264.9884,4,0.008762556,19.85,1998,0,2,2,0,1,15
0,FDB53,147.6392,1938.8096,5,0.139669224,13.35,1999,9,0,1,1,1,14
0,DRI23,158.4578,1444.1202,7,0.137972993,18.85,2007,2,1,2,1,0,6
0,FDP57,102.999,2992.771,13,0.056910022375,17.5,1997,8,0,2,1,1,16
2,FDY57,95.3752,1150.5024,13,0.121940099,20.2,2007,2,1,2,1,1,6
1,NCT42,149.9392,1491.392,9,0.024926013,5.88,1999,9,0,1,1,2,14
2,FDZ21,95.641,1737.738,13,0.039031927,17.6,1985,5,2,1,3,1,28
0,FDC50,94.4094,1904.188,3,0.13727,15.85,2007,2,1,2,1,1,6
0,FDT40,127.3678,508.6712,5,0.095989602,5.985,2002,7,1,2,1,1,11
0,FDD50,170.4132,4396.9432,3,0.142443405,18.85,2007,2,1,2,1,1,6
0,DRI23,161.7578,1604.578,7,0.137410256,18.85,1999,9,0,1,1,0,14
0,FDQ46,113.5544,894.8352,13,0.104400238,7.51,2007,2,1,2,1,1,6
1,NCW06,190.8162,3271.0754,9,0.054628390625,16.2,2004,6,1,2,1,2,9
1,NCX06,182.5976,1629.8784,9,0.015750947,17.6,2009,3,2,1,2,2,4
1,NCE19,54.6956,764.3384,9,0.092937216,8.97,1987,1,2,0,1,2,26
2,FDI60,64.751,126.502,0,0.03828933,7.22,1987,1,2,0,1,1,26
0,FDC47,228.1694,228.3694,13,0.208162156,15.0,1985,4,0,2,0,1,28
0,FDE02,94.4778,2628.5784,3,0.121936216,8.71,2007,2,1,2,1,1,6
2,FDE11,186.0924,3516.7556,15,0.135646297,17.7,2009,3,2,1,2,1,4
0,FDP11,217.5166,653.1498,1,0.069240685,15.85,2002,7,1,2,1,1,11
0,FDB08,160.3578,2406.867,6,0.03127929,6.055,2007,2,1,2,1,1,6
2,FDL48,46.8034,1069.2748,0,0.08186804,19.35,1985,5,2,1,3,1,28
2,FDH26,141.5496,1976.0944,3,0.034753686,19.25,1999,9,0,1,1,1,14
0,FDI33,91.0146,1368.219,13,0.028476451,16.5,2002,7,1,2,1,1,11
2,FDQ26,57.8562,355.5372,4,0.067872402,13.5,1997,8,0,2,1,1,16
2,FDN03,250.9408,1001.3632,10,0.026420581,9.8,1985,4,0,2,0,1,28
0,FDO13,164.5526,1644.526,2,0.061183503,7.865,2002,7,1,2,1,1,11
1,NCJ29,84.7224,1619.2256,8,0.035247642,10.6,1999,9,0,1,1,2,14
2,FDE52,88.9514,3453.5046,4,0.02974207,10.395,1985,5,2,1,3,1,28
2,FDA52,178.337,1411.496,5,0.128397995,16.2,2004,6,1,2,1,1,9
2,FDF57,169.7448,3238.4512,6,0.058918844,14.5,1999,9,0,1,1,1,14
1,NCO26,116.4492,2316.984,9,0.076791671,7.235,1987,1,2,0,1,2,26
0,DRL59,55.1298,1240.3854,7,0.021220113,16.75,2004,6,1,2,1,0,9
2,FDC60,88.8514,265.6542,0,0.2004264,5.425,1985,4,0,2,0,1,28
0,DRD25,113.286,2716.464,14,0.078589629,6.135,1985,5,2,1,3,0,28
2,FDB26,52.564,639.168,3,0.031261583,14.0,2004,6,1,2,1,1,9
0,FDK51,265.8884,2649.884,4,0.005235143,19.85,1997,8,0,2,1,1,16
0,FDE53,106.328,852.224,5,0.027032204,10.895,2007,2,1,2,1,1,6
0,FDV24,148.205,449.415,0,0.172856719,5.635,1998,0,2,2,0,1,15
2,FDI34,229.3668,2303.668,13,0.085617517,10.65,2007,2,1,2,1,1,6
0,FDL36,88.283,89.883,0,0.127334766,15.1,1998,0,2,2,0,1,15
1,NCA54,178.7318,1263.0226,9,0.036641597,16.5,1997,8,0,2,1,2,16
2,FDI38,208.5638,2277.7018,3,0.014656564,13.35,2002,7,1,2,1,1,11
0,FDG31,63.0826,322.913,10,0.037864854,12.15,1987,1,2,0,1,1,26
0,FDA21,186.3924,1295.6468,13,0.036016619,13.65,1999,9,0,1,1,1,14
2,FDI09,240.288,2396.88,12,0.12953868,20.75,1999,9,0,1,1,1,14
0,FDI20,210.6586,5487.5236,6,0.038531668,19.1,1987,1,2,0,1,1,26
0,DRI51,171.5764,4637.9628,4,0.045828028,17.25,2002,7,1,2,1,0,11
2,DRZ11,123.0388,1981.4208,14,0.112119359,8.85,1985,5,2,1,3,0,28
0,FDY07,45.9402,872.8638,6,0.121879573333,11.8,1985,5,2,1,3,1,28
0,FDC58,43.8428,175.7712,13,0.041907414,10.195,1987,1,2,0,1,1,26
1,NCC30,176.6344,1962.7784,9,0.027556247,16.6,1987,1,2,0,1,2,26
2,FDY03,111.8202,2025.3636,10,0.076058484,17.6,1987,1,2,0,1,1,26
0,FDZ44,117.1808,1874.8928,6,0.038729057,8.185,1997,8,0,2,1,1,16
2,FDP28,261.1936,2348.9424,5,0.080804019,13.65,2002,7,1,2,1,1,11
0,DRD15,231.9642,3020.7346,4,0.056884225,10.6,1999,9,0,1,1,0,14
0,FDL08,243.9144,4655.2736,6,0.050000257,10.8,2007,2,1,2,1,1,6
0,FDP25,219.4824,1747.0592,3,0.021207519,15.2,1997,8,0,2,1,1,16
0,DRK59,232.9616,2812.3392,7,0.081855666875,8.895,2002,7,1,2,1,0,11
0,DRJ24,187.0924,1850.924,14,0.113307794,11.8,2004,6,1,2,1,0,9
2,FDU33,45.1402,45.9402,13,0.225476528,7.63,1998,0,2,2,0,1,15
2,FDX47,157.5288,1571.288,1,0.034800079,6.55,2007,2,1,2,1,1,6
0,FDR46,144.976,2783.044,13,0.139301634,16.85,1987,1,2,0,1,1,26
0,FDZ56,168.2474,3200.5006,6,0.025612348,16.25,1985,5,2,1,3,1,28
1,NCO26,116.9492,2316.984,9,0.077290355,7.235,2007,2,1,2,1,2,6
0,FDV38,55.1956,491.3604,4,0.1017546,19.25,2004,6,1,2,1,1,9
2,FDL13,233.93,233.03,2,0.094265737,13.85,1998,0,2,2,0,1,15
0,FDD57,93.6094,476.047,6,0.022380952,18.1,1987,1,2,0,1,1,26
0,FDE46,153.1366,3173.8686,13,0.01575657,18.6,1987,1,2,0,1,1,26
0,FDB28,196.3426,790.9704,4,0.156307983,6.615,1998,0,2,2,0,1,15
0,FDC41,77.367,153.134,5,0.195688803,15.6,1998,0,2,2,0,1,15
0,DRI23,158.6578,3369.6138,7,0.13747519,18.85,2002,7,1,2,1,0,11
0,FDL33,197.2452,2348.9424,13,0.108477244125,7.235,2004,6,1,2,1,1,9
0,FDS03,63.4826,2002.0606,10,0.07962861,7.825,1997,8,0,2,1,1,16
1,NCY18,177.0054,2101.2648,9,0.03100078,7.285,1985,5,2,1,3,2,28
2,FDE50,188.2556,3379.6008,3,0.016202582,19.7,2004,6,1,2,1,1,9
0,FDT02,34.4874,494.0236,4,0.024190156,12.6,2004,6,1,2,1,1,9
2,FDI34,230.2668,5759.17,13,0.085308611,10.65,2002,7,1,2,1,1,11
2,FDO15,73.2038,1404.1722,10,0.008564925,16.75,2004,6,1,2,1,1,9
0,DRI39,55.393,1018.674,4,0.097457483,13.8,2009,3,2,1,2,0,4
1,NCO14,43.6086,624.5204,9,0.029619203,9.6,1987,1,2,0,1,2,26
1,NCN19,189.253,1518.024,11,0.013246463625,13.1,1997,8,0,2,1,2,16
0,DRJ25,47.5692,1379.5376,14,0.150872868,14.6,2002,7,1,2,1,0,11
2,FDE10,130.5626,1180.4634,13,0.09031453,6.67,2009,3,2,1,2,1,4
2,FDQ08,59.4536,857.5504,6,0.018930352,15.7,1997,8,0,2,1,1,16
1,NCQ43,107.7912,982.7208,11,0.111209003,17.75,1987,1,2,0,1,2,26
2,FDY57,97.3752,958.752,13,0.121153331,20.2,1987,1,2,0,1,1,26
0,FDQ34,107.4622,1693.7952,13,0.163160327,10.85,2007,2,1,2,1,1,6
1,NCG19,232.7616,1874.8928,9,0.148163564,20.25,1999,9,0,1,1,2,14
0,FDI33,90.2146,3648.584,13,0.028281197,16.5,1985,5,2,1,3,1,28
2,FDW27,156.0314,2016.7082,10,0.150853308,5.86,1997,8,0,2,1,1,16
2,FDH04,92.4488,1358.232,5,0.011437302,6.115,2007,2,1,2,1,1,6
2,FDZ39,104.499,1031.99,10,0.018024769,19.7,1997,8,0,2,1,1,16
1,NCK19,194.5478,774.9912,11,0.090448534,9.8,2004,6,1,2,1,2,9
2,FDY20,89.0488,1267.6832,6,0.08175276,12.5,1997,8,0,2,1,1,16
2,FDN39,166.0816,671.1264,10,0.109667698,19.35,1998,0,2,2,0,1,15
1,NCY41,34.5532,323.5788,8,0.075735621,16.75,1997,8,0,2,1,2,16
1,NCN14,182.7608,1837.608,11,0.091917786,19.1,1997,8,0,2,1,2,16
0,FDR07,96.2094,190.4188,6,0.130127365,21.35,1998,0,2,2,0,1,15
0,FDW49,179.2002,2865.6032,3,0.082483516,19.5,1987,1,2,0,1,1,26
2,FDN23,146.4444,1596.5884,1,0.075507758,6.575,1997,8,0,2,1,1,16
2,FDS33,88.9514,2125.2336,13,0.124126756,6.67,2007,2,1,2,1,1,6
0,FDY36,74.838,1537.998,0,0.009425158,12.3,1999,9,0,1,1,1,14
2,FDH20,97.841,1255.033,6,0.024999711,16.1,2002,7,1,2,1,1,11
2,FDR15,155.8314,310.2628,10,0.058545606,9.3,1985,4,0,2,0,1,28
1,NCP50,80.6618,1208.427,11,0.020676141,17.35,2007,2,1,2,1,2,6
0,FDS40,35.219,36.619,5,0.02346559,15.35,1998,0,2,2,0,1,15
2,FDG38,86.4224,1022.6688,3,0.05272914,8.975,1997,8,0,2,1,1,16
1,NCO18,178.2686,2666.529,9,0.024630755,13.15,1987,1,2,0,1,2,26
1,NCO54,55.6614,718.3982,9,0.014274292,19.5,1997,8,0,2,1,2,16
1,NCW18,238.1248,4266.4464,9,0.059313603,15.1,2004,6,1,2,1,2,9
2,FDB36,132.9626,2360.9268,0,0.048518008,5.465,2004,6,1,2,1,1,9
0,FDJ45,34.2216,934.7832,12,0.073349552,17.75,1987,1,2,0,1,1,26
0,FDP60,100.3016,2833.6448,0,0.055648052,17.35,1985,5,2,1,3,1,28
0,DRD12,92.7146,1733.0774,14,0.077129323,6.96,1987,1,2,0,1,0,26
0,FDR47,196.0794,1755.7146,1,0.087824967,17.85,2009,3,2,1,2,1,4
2,FDJ10,142.4838,561.9352,13,0.130031207,5.095,2009,3,2,1,2,1,4
0,DRC25,87.0882,1803.6522,14,0.045334098,5.73,1987,1,2,0,1,0,26
1,NCW54,57.8588,1145.176,9,0.096333029,7.5,1987,1,2,0,1,2,26
2,FDA26,218.6482,3723.8194,4,0.073858923,7.855,1987,1,2,0,1,1,26
0,DRF01,146.9102,1895.5326,14,0.175047104,5.655,2004,6,1,2,1,0,9
1,NCZ17,37.6506,37.9506,8,0.132952286,12.15,1998,0,2,2,0,2,15
0,FDK46,258.362,259.662,13,0.086145867,9.6,1998,0,2,2,0,1,15
1,NCU41,190.3846,3630.6074,8,0.0520115,18.85,1987,1,2,0,1,2,26
2,FDV20,127.4678,3560.6984,6,0.059790095,20.2,2004,6,1,2,1,1,9
2,FDT15,182.295,549.285,10,0.071440118,12.15,1998,0,2,2,0,1,15
0,DRI25,56.4614,773.6596,14,0.03395415,19.6,1999,9,0,1,1,0,14
2,FDA40,88.5856,878.856,5,0.099271209,16.0,1997,8,0,2,1,1,16
0,FDZ15,117.5782,2741.0986,4,0.020769677,13.1,1985,5,2,1,3,1,28
0,FDM13,132.2626,2098.6016,2,0.06316338,6.425,2004,6,1,2,1,1,9
1,NCM05,262.5226,9779.9362,8,0.059846975,6.825,1997,8,0,2,1,2,16
2,FDD38,103.7674,203.7348,3,0.014342659,16.75,1985,4,0,2,0,1,28
0,DRI01,172.1422,517.3266,14,0.057667173,7.97,1998,0,2,2,0,0,15
0,DRG13,166.4526,3782.4098,14,0.037155206,17.25,1987,1,2,0,1,0,26
1,NCT30,48.8718,425.4462,9,0.080417724,9.1,1999,9,0,1,1,2,14
1,NCG42,129.831,1947.465,9,0.041227831,19.2,1997,8,0,2,1,2,16
2,FDB14,91.312,3075.996,3,0.102226474,20.25,1985,5,2,1,3,1,28
2,FDO27,95.7752,3930.8832,10,0.178210285,6.175,1985,5,2,1,3,1,28
2,FDC14,41.4454,41.9454,3,0.06904249,14.5,1998,0,2,2,0,1,15
2,FDB49,98.5384,591.2304,0,0.052791124,8.3,1985,4,0,2,0,1,28
2,FDZ23,188.024,2796.36,0,0.067607749,17.75,1999,9,0,1,1,1,14
0,FDJ52,160.6578,1765.0358,5,0.017887474,7.145,2007,2,1,2,1,1,6
0,FDJ56,99.67,3295.71,6,0.184440421,8.985,2007,2,1,2,1,1,6
1,NCR54,196.811,3338.987,9,0.091074449,16.35,2007,2,1,2,1,2,6
0,DRF01,147.5102,1166.4816,14,0.202939651111,5.655,1997,8,0,2,1,0,16
0,DRK12,32.49,865.54,14,0.041951439,9.5,1999,9,0,1,1,0,14
2,FDL58,264.9568,6855.0768,13,0.074087369,5.78,1987,1,2,0,1,1,26
2,FDD44,257.5646,5153.292,6,0.0784932138571,8.05,1987,1,2,0,1,1,26
2,FDT50,95.6752,1246.3776,4,0.108679906,6.75,2009,3,2,1,2,1,4
0,DRM23,173.3422,4138.6128,7,0.136500981,16.6,2007,2,1,2,1,0,6
1,NCM31,141.9154,2694.4926,11,0.081361288,6.095,2002,7,1,2,1,2,11
0,FDY21,197.211,196.411,13,0.18994363975,15.1,1998,0,2,2,0,1,15
2,FDR22,112.9544,1342.2528,13,0.018591464,19.35,1999,9,0,1,1,1,14
1,NCV06,192.0478,3099.9648,9,0.066952965,11.3,2009,3,2,1,2,2,4
0,FDR45,240.5222,4541.4218,13,0.029107004,10.8,2007,2,1,2,1,1,6
2,FDH60,194.411,5106.686,0,0.0894420634286,19.7,1999,9,0,1,1,1,14
0,FDR08,113.1886,111.1886,6,0.065872936,18.7,1985,4,0,2,0,1,28
2,FDA47,164.121,1794.331,0,0.117149075,10.5,2009,3,2,1,2,1,4
0,FDS37,114.3492,1853.5872,3,0.031994534,7.655,1999,9,0,1,1,1,14
0,FDF12,146.5076,1625.8836,0,0.08276363,8.235,2009,3,2,1,2,1,4
0,FDP24,119.4756,1090.5804,0,0.083004078,20.6,1997,8,0,2,1,1,16
2,FDU20,122.1098,2892.2352,6,0.021490911,19.35,1999,9,0,1,1,1,14
2,FDW44,170.2448,170.4448,6,0.058835928,9.5,1998,0,2,2,0,1,15
2,FDY39,183.5608,551.2824,10,0.07871639,5.305,1998,0,2,2,0,1,15
0,DRD37,47.406,978.726,14,0.013869809,9.8,2002,7,1,2,1,0,11
2,FDZ35,101.699,2992.771,1,0.022274264,9.6,2004,6,1,2,1,1,9
0,FDB50,79.6986,1480.0734,3,0.153618566,13.0,1997,8,0,2,1,1,16
0,FDY10,113.0176,2862.94,13,0.049267759,17.6,2009,3,2,1,2,1,4
0,FDK41,83.4224,681.7792,5,0.12826315,14.3,2007,2,1,2,1,1,6
2,FDL24,172.3422,5690.5926,0,0.02494708,10.3,2002,7,1,2,1,1,11
2,FDZ07,62.2194,185.7582,6,0.157154813,15.1,1998,0,2,2,0,1,15
0,DRI03,176.7028,1416.8224,4,0.022832115,6.03,2007,2,1,2,1,0,6
0,FDW56,192.6162,5580.0698,6,0.070900282,7.68,1997,8,0,2,1,1,16
2,FDR20,46.8744,905.488,6,0.028180789,20.0,2002,7,1,2,1,1,11
0,FDC50,96.3094,2856.282,3,0.136497913,15.85,1997,8,0,2,1,1,16
1,NCX05,117.6492,347.5476,8,0.162462044,15.2,1998,0,2,2,0,2,15
0,FDU23,164.7184,3962.8416,1,0.02357336925,12.15,1997,8,0,2,1,1,16
0,FDN45,222.6088,6040.1376,13,0.118080437,19.35,2004,6,1,2,1,1,9
2,FDQ51,45.4718,1323.6104,10,0.017466284,16.0,1985,5,2,1,3,1,28
0,FDH21,157.5604,5704.5744,12,0.031073804,10.395,1985,5,2,1,3,1,28
2,DRZ11,125.1388,1114.5492,14,0.113302223,8.85,2007,2,1,2,1,0,6
1,NCI43,49.5376,1006.6896,9,0.025968706,19.85,1997,8,0,2,1,2,16
0,DRF03,38.8138,690.4346,4,0.045400017,19.1,2002,7,1,2,1,0,11
1,NCF30,125.8362,2516.724,9,0.126958147,17.0,2007,2,1,2,1,2,6
2,FDB12,102.0648,1038.648,0,0.105307659,11.15,1997,8,0,2,1,1,16
2,FDW19,110.757,1208.427,6,0.038500421,12.35,1997,8,0,2,1,1,16
0,FDB45,103.3306,522.653,6,0.02137305,20.85,2002,7,1,2,1,1,11
0,FDY55,255.7988,9251.9568,6,0.0814867971667,16.75,1985,5,2,1,3,1,28
0,FDK40,263.291,525.982,5,0.0218752467143,7.035,1998,0,2,2,0,1,15
0,FDU11,122.0098,2048.6666,1,0.09297084,4.785,2009,3,2,1,2,1,4
0,FDP33,254.2672,10993.6896,13,0.088839949,18.7,1985,5,2,1,3,1,28
